Year,Year Code,HHS Region,HHS Region Code,ICD Sub-Chapter,ICD Sub-Chapter Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Gender,Gender Code,Deaths,Population,Crude Rate
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Human immunodeficiency virus [HIV] disease,B20-B24,55-64 years,55-64,Female,F,12.0,866551.0,Unreliable
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Human immunodeficiency virus [HIV] disease,B20-B24,55-64 years,55-64,Male,M,54.0,810367.0,6.7
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Human immunodeficiency virus [HIV] disease,B20-B24,65-74 years,65-74,Male,M,16.0,433649.0,Unreliable
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Sequelae of infectious and parasitic diseases,B90-B94,85+ years,85+,Female,F,10.0,210294.0,Unreliable
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,5-14 years,14-May,Female,F,16.0,877754.0,Unreliable
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,5-14 years,14-May,Male,M,19.0,921567.0,Unreliable
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,15-24 years,15-24,Female,F,25.0,984778.0,2.5
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,15-24 years,15-24,Male,M,40.0,1015556.0,3.9
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,25-34 years,25-34,Female,F,68.0,857426.0,7.9
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,25-34 years,25-34,Male,M,60.0,840843.0,7.1
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,35-44 years,35-44,Female,F,313.0,1075591.0,29.1
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,35-44 years,35-44,Male,M,250.0,1032339.0,24.2
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,45-54 years,45-54,Female,F,1165.0,1147042.0,101.6
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,45-54 years,45-54,Male,M,1084.0,1097142.0,98.8
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,55-64 years,55-64,Female,F,2362.0,866551.0,272.6
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,55-64 years,55-64,Male,M,2646.0,810367.0,326.5
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,65-74 years,65-74,Female,F,3095.0,508627.0,608.5
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,65-74 years,65-74,Male,M,3578.0,433649.0,825.1
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,75-84 years,75-84,Female,F,4396.0,413509.0,1063.1
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,75-84 years,75-84,Male,M,4584.0,280748.0,1632.8
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,85+ years,85+,Female,F,2983.0,210294.0,1418.5
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,85+ years,85+,Male,M,2416.0,91483.0,2640.9
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Benign neoplasms,D10-D36,75-84 years,75-84,Female,F,14.0,413509.0,Unreliable
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Benign neoplasms,D10-D36,75-84 years,75-84,Male,M,10.0,280748.0,Unreliable
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Benign neoplasms,D10-D36,85+ years,85+,Female,F,11.0,210294.0,Unreliable
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,45-54 years,45-54,Female,F,17.0,1147042.0,Unreliable
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,45-54 years,45-54,Male,M,17.0,1097142.0,Unreliable
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,55-64 years,55-64,Female,F,19.0,866551.0,Unreliable
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,55-64 years,55-64,Male,M,37.0,810367.0,4.6
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,65-74 years,65-74,Female,F,52.0,508627.0,10.2
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,65-74 years,65-74,Male,M,44.0,433649.0,10.1
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,75-84 years,75-84,Female,F,95.0,413509.0,23
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,75-84 years,75-84,Male,M,142.0,280748.0,50.6
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,85+ years,85+,Female,F,178.0,210294.0,84.6
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,85+ years,85+,Male,M,77.0,91483.0,84.2
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Aplastic and other anaemias,D60-D64,75-84 years,75-84,Female,F,40.0,413509.0,9.7
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Aplastic and other anaemias,D60-D64,75-84 years,75-84,Male,M,25.0,280748.0,8.9
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Aplastic and other anaemias,D60-D64,85+ years,85+,Female,F,84.0,210294.0,39.9
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Aplastic and other anaemias,D60-D64,85+ years,85+,Male,M,35.0,91483.0,38.3
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,55-64 years,55-64,Male,M,10.0,810367.0,Unreliable
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,75-84 years,75-84,Female,F,26.0,413509.0,6.3
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,75-84 years,75-84,Male,M,15.0,280748.0,Unreliable
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,85+ years,85+,Female,F,21.0,210294.0,10
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,85+ years,85+,Male,M,14.0,91483.0,Unreliable
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Certain disorders involving the immune mechanism,D80-D89,55-64 years,55-64,Female,F,10.0,866551.0,Unreliable
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Disorders of thyroid gland,E00-E07,75-84 years,75-84,Female,F,12.0,413509.0,Unreliable
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Disorders of thyroid gland,E00-E07,85+ years,85+,Female,F,42.0,210294.0,20
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,25-34 years,25-34,Male,M,10.0,840843.0,Unreliable
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,35-44 years,35-44,Female,F,27.0,1075591.0,2.5
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,35-44 years,35-44,Male,M,45.0,1032339.0,4.4
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,45-54 years,45-54,Female,F,71.0,1147042.0,6.2
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,45-54 years,45-54,Male,M,115.0,1097142.0,10.5
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,55-64 years,55-64,Female,F,149.0,866551.0,17.2
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,55-64 years,55-64,Male,M,262.0,810367.0,32.3
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,65-74 years,65-74,Female,F,255.0,508627.0,50.1
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,65-74 years,65-74,Male,M,329.0,433649.0,75.9
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,75-84 years,75-84,Female,F,439.0,413509.0,106.2
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,75-84 years,75-84,Male,M,429.0,280748.0,152.8
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,85+ years,85+,Female,F,497.0,210294.0,236.3
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,85+ years,85+,Male,M,283.0,91483.0,309.3
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malnutrition,E40-E46,75-84 years,75-84,Female,F,10.0,413509.0,Unreliable
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malnutrition,E40-E46,85+ years,85+,Female,F,37.0,210294.0,17.6
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malnutrition,E40-E46,85+ years,85+,Male,M,20.0,91483.0,21.9
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,45-54 years,45-54,Female,F,18.0,1147042.0,Unreliable
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,45-54 years,45-54,Male,M,47.0,1097142.0,4.3
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,55-64 years,55-64,Female,F,24.0,866551.0,2.8
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,55-64 years,55-64,Male,M,28.0,810367.0,3.5
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,65-74 years,65-74,Female,F,19.0,508627.0,Unreliable
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,65-74 years,65-74,Male,M,15.0,433649.0,Unreliable
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,75-84 years,75-84,Female,F,16.0,413509.0,Unreliable
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,35-44 years,35-44,Male,M,16.0,1032339.0,Unreliable
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,45-54 years,45-54,Female,F,10.0,1147042.0,Unreliable
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,45-54 years,45-54,Male,M,28.0,1097142.0,2.6
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,55-64 years,55-64,Female,F,32.0,866551.0,3.7
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,55-64 years,55-64,Male,M,59.0,810367.0,7.3
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,65-74 years,65-74,Female,F,51.0,508627.0,10
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,65-74 years,65-74,Male,M,85.0,433649.0,19.6
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,75-84 years,75-84,Female,F,152.0,413509.0,36.8
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,75-84 years,75-84,Male,M,135.0,280748.0,48.1
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,85+ years,85+,Female,F,244.0,210294.0,116
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,85+ years,85+,Male,M,96.0,91483.0,104.9
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,55-64 years,55-64,Female,F,28.0,866551.0,3.2
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,55-64 years,55-64,Male,M,24.0,810367.0,3
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,65-74 years,65-74,Female,F,103.0,508627.0,20.3
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,65-74 years,65-74,Male,M,104.0,433649.0,24
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,75-84 years,75-84,Female,F,815.0,413509.0,197.1
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,75-84 years,75-84,Male,M,530.0,280748.0,188.8
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,85+ years,85+,Female,F,2799.0,210294.0,1331
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,85+ years,85+,Male,M,909.0,91483.0,993.6
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,25-34 years,25-34,Male,M,20.0,840843.0,2.4
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,35-44 years,35-44,Female,F,31.0,1075591.0,2.9
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,35-44 years,35-44,Male,M,60.0,1032339.0,5.8
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,45-54 years,45-54,Female,F,39.0,1147042.0,3.4
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,45-54 years,45-54,Male,M,131.0,1097142.0,11.9
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,55-64 years,55-64,Female,F,21.0,866551.0,2.4
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,55-64 years,55-64,Male,M,87.0,810367.0,10.7
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,65-74 years,65-74,Male,M,38.0,433649.0,8.8
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,75-84 years,75-84,Male,M,22.0,280748.0,7.8
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Schizophrenia, schizotypal and delusional disorders",F20-F29,85+ years,85+,Female,F,10.0,210294.0,Unreliable
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mood [affective] disorders,F30-F39,75-84 years,75-84,Female,F,13.0,413509.0,Unreliable
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mood [affective] disorders,F30-F39,85+ years,85+,Female,F,28.0,210294.0,13.3
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,35-44 years,35-44,Male,M,12.0,1032339.0,Unreliable
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,45-54 years,45-54,Female,F,19.0,1147042.0,Unreliable
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,45-54 years,45-54,Male,M,24.0,1097142.0,2.2
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,55-64 years,55-64,Female,F,32.0,866551.0,3.7
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,55-64 years,55-64,Male,M,56.0,810367.0,6.9
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,65-74 years,65-74,Female,F,52.0,508627.0,10.2
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,65-74 years,65-74,Male,M,51.0,433649.0,11.8
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,75-84 years,75-84,Female,F,74.0,413509.0,17.9
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,75-84 years,75-84,Male,M,68.0,280748.0,24.2
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,85+ years,85+,Female,F,17.0,210294.0,Unreliable
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,85+ years,85+,Male,M,19.0,91483.0,Unreliable
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Extrapyramidal and movement disorders,G20-G25,55-64 years,55-64,Male,M,19.0,810367.0,Unreliable
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Extrapyramidal and movement disorders,G20-G25,65-74 years,65-74,Female,F,40.0,508627.0,7.9
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Extrapyramidal and movement disorders,G20-G25,65-74 years,65-74,Male,M,73.0,433649.0,16.8
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Extrapyramidal and movement disorders,G20-G25,75-84 years,75-84,Female,F,191.0,413509.0,46.2
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Extrapyramidal and movement disorders,G20-G25,75-84 years,75-84,Male,M,317.0,280748.0,112.9
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Extrapyramidal and movement disorders,G20-G25,85+ years,85+,Female,F,196.0,210294.0,93.2
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Extrapyramidal and movement disorders,G20-G25,85+ years,85+,Male,M,263.0,91483.0,287.5
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other degenerative diseases of the nervous system,G30-G31,55-64 years,55-64,Female,F,36.0,866551.0,4.2
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other degenerative diseases of the nervous system,G30-G31,55-64 years,55-64,Male,M,36.0,810367.0,4.4
2007.0,2007.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other degenerative diseases of the nervous system,G30-G31,65-74 years,65-74,Female,F,108.0,508627.0,21.2
