Year,Year Code,HHS Region,HHS Region Code,ICD Sub-Chapter,ICD Sub-Chapter Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Gender,Gender Code,Deaths,Population,Crude Rate
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other bacterial diseases,A30-A49,45-54 years,45-54,Male,M,62.0,1005454.0,6.2
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other bacterial diseases,A30-A49,55-64 years,55-64,Female,F,114.0,1090298.0,10.5
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other bacterial diseases,A30-A49,55-64 years,55-64,Male,M,135.0,1017796.0,13.3
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other bacterial diseases,A30-A49,65-74 years,65-74,Female,F,198.0,768048.0,25.8
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other bacterial diseases,A30-A49,65-74 years,65-74,Male,M,221.0,678293.0,32.6
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other bacterial diseases,A30-A49,75-84 years,75-84,Female,F,294.0,400999.0,73.3
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other bacterial diseases,A30-A49,75-84 years,75-84,Male,M,243.0,302811.0,80.2
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other bacterial diseases,A30-A49,85+ years,85+,Female,F,413.0,237767.0,173.7
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other bacterial diseases,A30-A49,85+ years,85+,Male,M,299.0,120296.0,248.6
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Viral hepatitis,B15-B19,45-54 years,45-54,Male,M,24.0,1005454.0,2.4
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Viral hepatitis,B15-B19,55-64 years,55-64,Female,F,26.0,1090298.0,2.4
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Viral hepatitis,B15-B19,55-64 years,55-64,Male,M,68.0,1017796.0,6.7
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Viral hepatitis,B15-B19,65-74 years,65-74,Male,M,38.0,678293.0,5.6
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Human immunodeficiency virus [HIV] disease,B20-B24,45-54 years,45-54,Female,F,12.0,1061174.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Human immunodeficiency virus [HIV] disease,B20-B24,45-54 years,45-54,Male,M,19.0,1005454.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Human immunodeficiency virus [HIV] disease,B20-B24,55-64 years,55-64,Female,F,16.0,1090298.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Human immunodeficiency virus [HIV] disease,B20-B24,55-64 years,55-64,Male,M,47.0,1017796.0,4.6
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Human immunodeficiency virus [HIV] disease,B20-B24,65-74 years,65-74,Female,F,11.0,768048.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Human immunodeficiency virus [HIV] disease,B20-B24,65-74 years,65-74,Male,M,22.0,678293.0,3.2
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other viral diseases,B25-B34,75-84 years,75-84,Female,F,13.0,400999.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other viral diseases,B25-B34,85+ years,85+,Female,F,16.0,237767.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other viral diseases,B25-B34,85+ years,85+,Male,M,10.0,120296.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,5-14 years,14-May,Female,F,17.0,806266.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,5-14 years,14-May,Male,M,24.0,841732.0,2.9
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,15-24 years,15-24,Female,F,16.0,993774.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,15-24 years,15-24,Male,M,36.0,1019777.0,3.5
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,25-34 years,25-34,Female,F,69.0,967709.0,7.1
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,25-34 years,25-34,Male,M,59.0,990378.0,6
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,35-44 years,35-44,Female,F,255.0,889085.0,28.7
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,35-44 years,35-44,Male,M,227.0,860656.0,26.4
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,45-54 years,45-54,Female,F,853.0,1061174.0,80.4
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,45-54 years,45-54,Male,M,848.0,1005454.0,84.3
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,55-64 years,55-64,Female,F,2302.0,1090298.0,211.1
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,55-64 years,55-64,Male,M,2678.0,1017796.0,263.1
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,65-74 years,65-74,Female,F,3717.0,768048.0,484
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,65-74 years,65-74,Male,M,4296.0,678293.0,633.4
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,75-84 years,75-84,Female,F,3713.0,400999.0,925.9
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,75-84 years,75-84,Male,M,4091.0,302811.0,1351
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,85+ years,85+,Female,F,3229.0,237767.0,1358.1
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,85+ years,85+,Male,M,2834.0,120296.0,2355.9
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Benign neoplasms,D10-D36,65-74 years,65-74,Female,F,11.0,768048.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Benign neoplasms,D10-D36,75-84 years,75-84,Female,F,10.0,400999.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Benign neoplasms,D10-D36,85+ years,85+,Male,M,11.0,120296.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,45-54 years,45-54,Male,M,16.0,1005454.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,55-64 years,55-64,Female,F,33.0,1090298.0,3
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,55-64 years,55-64,Male,M,49.0,1017796.0,4.8
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,65-74 years,65-74,Female,F,63.0,768048.0,8.2
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,65-74 years,65-74,Male,M,83.0,678293.0,12.2
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,75-84 years,75-84,Female,F,96.0,400999.0,23.9
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,75-84 years,75-84,Male,M,127.0,302811.0,41.9
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,85+ years,85+,Female,F,144.0,237767.0,60.6
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,85+ years,85+,Male,M,120.0,120296.0,99.8
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Aplastic and other anaemias,D60-D64,65-74 years,65-74,Female,F,13.0,768048.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Aplastic and other anaemias,D60-D64,65-74 years,65-74,Male,M,11.0,678293.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Aplastic and other anaemias,D60-D64,75-84 years,75-84,Female,F,25.0,400999.0,6.2
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Aplastic and other anaemias,D60-D64,75-84 years,75-84,Male,M,26.0,302811.0,8.6
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Aplastic and other anaemias,D60-D64,85+ years,85+,Female,F,82.0,237767.0,34.5
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Aplastic and other anaemias,D60-D64,85+ years,85+,Male,M,49.0,120296.0,40.7
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,55-64 years,55-64,Female,F,13.0,1090298.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,65-74 years,65-74,Female,F,10.0,768048.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,75-84 years,75-84,Female,F,13.0,400999.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,85+ years,85+,Female,F,21.0,237767.0,8.8
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,85+ years,85+,Male,M,22.0,120296.0,18.3
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other diseases of blood and blood-forming organs,D70-D76,85+ years,85+,Female,F,10.0,237767.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Certain disorders involving the immune mechanism,D80-D89,65-74 years,65-74,Female,F,12.0,768048.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Certain disorders involving the immune mechanism,D80-D89,75-84 years,75-84,Female,F,10.0,400999.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Disorders of thyroid gland,E00-E07,75-84 years,75-84,Female,F,19.0,400999.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Disorders of thyroid gland,E00-E07,85+ years,85+,Female,F,44.0,237767.0,18.5
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,25-34 years,25-34,Female,F,11.0,967709.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,25-34 years,25-34,Male,M,15.0,990378.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,35-44 years,35-44,Female,F,22.0,889085.0,2.5
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,35-44 years,35-44,Male,M,33.0,860656.0,3.8
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,45-54 years,45-54,Female,F,60.0,1061174.0,5.7
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,45-54 years,45-54,Male,M,124.0,1005454.0,12.3
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,55-64 years,55-64,Female,F,176.0,1090298.0,16.1
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,55-64 years,55-64,Male,M,331.0,1017796.0,32.5
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,65-74 years,65-74,Female,F,326.0,768048.0,42.4
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,65-74 years,65-74,Male,M,459.0,678293.0,67.7
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,75-84 years,75-84,Female,F,336.0,400999.0,83.8
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,75-84 years,75-84,Male,M,448.0,302811.0,147.9
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,85+ years,85+,Female,F,471.0,237767.0,198.1
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,85+ years,85+,Male,M,366.0,120296.0,304.2
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malnutrition,E40-E46,65-74 years,65-74,Female,F,17.0,768048.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malnutrition,E40-E46,65-74 years,65-74,Male,M,15.0,678293.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malnutrition,E40-E46,75-84 years,75-84,Female,F,16.0,400999.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malnutrition,E40-E46,75-84 years,75-84,Male,M,12.0,302811.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malnutrition,E40-E46,85+ years,85+,Female,F,72.0,237767.0,30.3
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malnutrition,E40-E46,85+ years,85+,Male,M,38.0,120296.0,31.6
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,25-34 years,25-34,Male,M,14.0,990378.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,35-44 years,35-44,Female,F,13.0,889085.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,35-44 years,35-44,Male,M,18.0,860656.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,45-54 years,45-54,Female,F,25.0,1061174.0,2.4
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,45-54 years,45-54,Male,M,49.0,1005454.0,4.9
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,55-64 years,55-64,Female,F,48.0,1090298.0,4.4
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,55-64 years,55-64,Male,M,50.0,1017796.0,4.9
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,65-74 years,65-74,Female,F,45.0,768048.0,5.9
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,65-74 years,65-74,Male,M,45.0,678293.0,6.6
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,75-84 years,75-84,Female,F,26.0,400999.0,6.5
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,75-84 years,75-84,Male,M,16.0,302811.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,25-34 years,25-34,Female,F,10.0,967709.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,25-34 years,25-34,Male,M,12.0,990378.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,35-44 years,35-44,Male,M,12.0,860656.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,45-54 years,45-54,Female,F,21.0,1061174.0,2
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,45-54 years,45-54,Male,M,40.0,1005454.0,4
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,55-64 years,55-64,Female,F,46.0,1090298.0,4.2
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,55-64 years,55-64,Male,M,104.0,1017796.0,10.2
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,65-74 years,65-74,Female,F,97.0,768048.0,12.6
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,65-74 years,65-74,Male,M,158.0,678293.0,23.3
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,75-84 years,75-84,Female,F,170.0,400999.0,42.4
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,75-84 years,75-84,Male,M,165.0,302811.0,54.5
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,85+ years,85+,Female,F,303.0,237767.0,127.4
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,85+ years,85+,Male,M,199.0,120296.0,165.4
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,55-64 years,55-64,Female,F,57.0,1090298.0,5.2
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,55-64 years,55-64,Male,M,48.0,1017796.0,4.7
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,65-74 years,65-74,Female,F,293.0,768048.0,38.1
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,65-74 years,65-74,Male,M,243.0,678293.0,35.8
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,75-84 years,75-84,Female,F,1318.0,400999.0,328.7
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,75-84 years,75-84,Male,M,871.0,302811.0,287.6
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,85+ years,85+,Female,F,5813.0,237767.0,2444.8
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,85+ years,85+,Male,M,2232.0,120296.0,1855.4
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,25-34 years,25-34,Female,F,30.0,967709.0,3.1
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,25-34 years,25-34,Male,M,39.0,990378.0,3.9
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,35-44 years,35-44,Female,F,30.0,889085.0,3.4
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,35-44 years,35-44,Male,M,48.0,860656.0,5.6
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,45-54 years,45-54,Female,F,82.0,1061174.0,7.7
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,45-54 years,45-54,Male,M,149.0,1005454.0,14.8
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,55-64 years,55-64,Female,F,62.0,1090298.0,5.7
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,55-64 years,55-64,Male,M,177.0,1017796.0,17.4
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,65-74 years,65-74,Female,F,22.0,768048.0,2.9
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,65-74 years,65-74,Male,M,84.0,678293.0,12.4
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,75-84 years,75-84,Female,F,12.0,400999.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,75-84 years,75-84,Male,M,36.0,302811.0,11.9
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,85+ years,85+,Male,M,12.0,120296.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mood [affective] disorders,F30-F39,85+ years,85+,Female,F,21.0,237767.0,8.8
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Inflammatory diseases of the central nervous system,G00-G09,55-64 years,55-64,Male,M,10.0,1017796.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Inflammatory diseases of the central nervous system,G00-G09,65-74 years,65-74,Male,M,10.0,678293.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Inflammatory diseases of the central nervous system,G00-G09,75-84 years,75-84,Male,M,11.0,302811.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,45-54 years,45-54,Female,F,15.0,1061174.0,Unreliable
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,45-54 years,45-54,Male,M,28.0,1005454.0,2.8
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,55-64 years,55-64,Female,F,54.0,1090298.0,5
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,55-64 years,55-64,Male,M,66.0,1017796.0,6.5
2017.0,2017.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,65-74 years,65-74,Female,F,84.0,768048.0,10.9
