Year,Year Code,HHS Region,HHS Region Code,ICD Sub-Chapter,ICD Sub-Chapter Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Gender,Gender Code,Deaths,Population,Crude Rate
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Viral hepatitis,B15-B19,75-84 years,75-84,Female,F,10.0,399793.0,Unreliable
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Human immunodeficiency virus [HIV] disease,B20-B24,35-44 years,35-44,Female,F,18.0,1013392.0,Unreliable
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Human immunodeficiency virus [HIV] disease,B20-B24,35-44 years,35-44,Male,M,39.0,969741.0,4
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Human immunodeficiency virus [HIV] disease,B20-B24,45-54 years,45-54,Female,F,39.0,1171422.0,3.3
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Human immunodeficiency virus [HIV] disease,B20-B24,45-54 years,45-54,Male,M,92.0,1118805.0,8.2
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Human immunodeficiency virus [HIV] disease,B20-B24,55-64 years,55-64,Female,F,12.0,922446.0,Unreliable
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Human immunodeficiency virus [HIV] disease,B20-B24,55-64 years,55-64,Male,M,50.0,862125.0,5.8
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Human immunodeficiency virus [HIV] disease,B20-B24,65-74 years,65-74,Male,M,12.0,472452.0,Unreliable
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other infectious diseases,B99-B99,85+ years,85+,Female,F,10.0,219201.0,Unreliable
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,5-14 years,14-May,Female,F,14.0,866679.0,Unreliable
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,5-14 years,14-May,Male,M,25.0,907611.0,2.8
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,15-24 years,15-24,Female,F,17.0,994074.0,Unreliable
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,15-24 years,15-24,Male,M,34.0,1024678.0,3.3
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,25-34 years,25-34,Female,F,75.0,875455.0,8.6
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,25-34 years,25-34,Male,M,81.0,859677.0,9.4
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,35-44 years,35-44,Female,F,327.0,1013392.0,32.3
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,35-44 years,35-44,Male,M,244.0,969741.0,25.2
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,45-54 years,45-54,Female,F,1225.0,1171422.0,104.6
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,45-54 years,45-54,Male,M,1086.0,1118805.0,97.1
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,55-64 years,55-64,Female,F,2329.0,922446.0,252.5
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,55-64 years,55-64,Male,M,2687.0,862125.0,311.7
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,65-74 years,65-74,Female,F,3153.0,547715.0,575.7
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,65-74 years,65-74,Male,M,3636.0,472452.0,769.6
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,75-84 years,75-84,Female,F,4231.0,399793.0,1058.3
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,75-84 years,75-84,Male,M,4351.0,277606.0,1567.3
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,85+ years,85+,Female,F,3027.0,219201.0,1380.9
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,85+ years,85+,Male,M,2545.0,98758.0,2577
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Benign neoplasms,D10-D36,75-84 years,75-84,Female,F,10.0,399793.0,Unreliable
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Benign neoplasms,D10-D36,85+ years,85+,Female,F,14.0,219201.0,Unreliable
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,45-54 years,45-54,Female,F,19.0,1171422.0,Unreliable
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,45-54 years,45-54,Male,M,13.0,1118805.0,Unreliable
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,55-64 years,55-64,Female,F,22.0,922446.0,2.4
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,55-64 years,55-64,Male,M,49.0,862125.0,5.7
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,65-74 years,65-74,Female,F,46.0,547715.0,8.4
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,65-74 years,65-74,Male,M,70.0,472452.0,14.8
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,75-84 years,75-84,Female,F,122.0,399793.0,30.5
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,75-84 years,75-84,Male,M,118.0,277606.0,42.5
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,85+ years,85+,Female,F,151.0,219201.0,68.9
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,85+ years,85+,Male,M,128.0,98758.0,129.6
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Aplastic and other anaemias,D60-D64,65-74 years,65-74,Male,M,12.0,472452.0,Unreliable
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Aplastic and other anaemias,D60-D64,75-84 years,75-84,Female,F,25.0,399793.0,6.3
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Aplastic and other anaemias,D60-D64,75-84 years,75-84,Male,M,16.0,277606.0,Unreliable
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Aplastic and other anaemias,D60-D64,85+ years,85+,Female,F,77.0,219201.0,35.1
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Aplastic and other anaemias,D60-D64,85+ years,85+,Male,M,39.0,98758.0,39.5
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,65-74 years,65-74,Male,M,18.0,472452.0,Unreliable
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,75-84 years,75-84,Female,F,17.0,399793.0,Unreliable
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,75-84 years,75-84,Male,M,24.0,277606.0,8.6
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,85+ years,85+,Female,F,23.0,219201.0,10.5
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,85+ years,85+,Male,M,11.0,98758.0,Unreliable
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Certain disorders involving the immune mechanism,D80-D89,55-64 years,55-64,Female,F,13.0,922446.0,Unreliable
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Disorders of thyroid gland,E00-E07,75-84 years,75-84,Female,F,17.0,399793.0,Unreliable
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Disorders of thyroid gland,E00-E07,85+ years,85+,Female,F,22.0,219201.0,10
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Disorders of thyroid gland,E00-E07,85+ years,85+,Male,M,11.0,98758.0,Unreliable
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,25-34 years,25-34,Male,M,10.0,859677.0,Unreliable
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,35-44 years,35-44,Female,F,23.0,1013392.0,2.3
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,35-44 years,35-44,Male,M,34.0,969741.0,3.5
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,45-54 years,45-54,Female,F,60.0,1171422.0,5.1
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,45-54 years,45-54,Male,M,127.0,1118805.0,11.4
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,55-64 years,55-64,Female,F,152.0,922446.0,16.5
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,55-64 years,55-64,Male,M,250.0,862125.0,29
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,65-74 years,65-74,Female,F,237.0,547715.0,43.3
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,65-74 years,65-74,Male,M,302.0,472452.0,63.9
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,75-84 years,75-84,Female,F,352.0,399793.0,88
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,75-84 years,75-84,Male,M,358.0,277606.0,129
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,85+ years,85+,Female,F,440.0,219201.0,200.7
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,85+ years,85+,Male,M,259.0,98758.0,262.3
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malnutrition,E40-E46,75-84 years,75-84,Female,F,27.0,399793.0,6.8
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malnutrition,E40-E46,75-84 years,75-84,Male,M,15.0,277606.0,Unreliable
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malnutrition,E40-E46,85+ years,85+,Female,F,32.0,219201.0,14.6
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malnutrition,E40-E46,85+ years,85+,Male,M,21.0,98758.0,21.3
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,35-44 years,35-44,Female,F,14.0,1013392.0,Unreliable
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,35-44 years,35-44,Male,M,14.0,969741.0,Unreliable
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,45-54 years,45-54,Female,F,16.0,1171422.0,Unreliable
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,45-54 years,45-54,Male,M,27.0,1118805.0,2.4
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,55-64 years,55-64,Female,F,33.0,922446.0,3.6
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,55-64 years,55-64,Male,M,40.0,862125.0,4.6
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,65-74 years,65-74,Female,F,24.0,547715.0,4.4
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,65-74 years,65-74,Male,M,24.0,472452.0,5.1
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,75-84 years,75-84,Female,F,18.0,399793.0,Unreliable
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,35-44 years,35-44,Male,M,14.0,969741.0,Unreliable
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,45-54 years,45-54,Female,F,18.0,1171422.0,Unreliable
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,45-54 years,45-54,Male,M,25.0,1118805.0,2.2
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,55-64 years,55-64,Female,F,27.0,922446.0,2.9
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,55-64 years,55-64,Male,M,72.0,862125.0,8.4
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,65-74 years,65-74,Female,F,54.0,547715.0,9.9
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,65-74 years,65-74,Male,M,85.0,472452.0,18
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,75-84 years,75-84,Female,F,113.0,399793.0,28.3
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,75-84 years,75-84,Male,M,134.0,277606.0,48.3
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,85+ years,85+,Female,F,234.0,219201.0,106.8
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,85+ years,85+,Male,M,130.0,98758.0,131.6
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,55-64 years,55-64,Female,F,27.0,922446.0,2.9
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,55-64 years,55-64,Male,M,42.0,862125.0,4.9
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,65-74 years,65-74,Female,F,131.0,547715.0,23.9
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,65-74 years,65-74,Male,M,136.0,472452.0,28.8
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,75-84 years,75-84,Female,F,987.0,399793.0,246.9
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,75-84 years,75-84,Male,M,669.0,277606.0,241
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,85+ years,85+,Female,F,3531.0,219201.0,1610.9
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,85+ years,85+,Male,M,1170.0,98758.0,1184.7
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,25-34 years,25-34,Female,F,11.0,875455.0,Unreliable
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,25-34 years,25-34,Male,M,27.0,859677.0,3.1
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,35-44 years,35-44,Female,F,15.0,1013392.0,Unreliable
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,35-44 years,35-44,Male,M,51.0,969741.0,5.3
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,45-54 years,45-54,Female,F,42.0,1171422.0,3.6
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,45-54 years,45-54,Male,M,95.0,1118805.0,8.5
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,55-64 years,55-64,Female,F,29.0,922446.0,3.1
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,55-64 years,55-64,Male,M,68.0,862125.0,7.9
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,65-74 years,65-74,Female,F,13.0,547715.0,Unreliable
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,65-74 years,65-74,Male,M,23.0,472452.0,4.9
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,75-84 years,75-84,Male,M,14.0,277606.0,Unreliable
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mood [affective] disorders,F30-F39,75-84 years,75-84,Female,F,10.0,399793.0,Unreliable
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mood [affective] disorders,F30-F39,85+ years,85+,Female,F,18.0,219201.0,Unreliable
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,45-54 years,45-54,Female,F,24.0,1171422.0,2
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,45-54 years,45-54,Male,M,25.0,1118805.0,2.2
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,55-64 years,55-64,Female,F,43.0,922446.0,4.7
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,55-64 years,55-64,Male,M,48.0,862125.0,5.6
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,65-74 years,65-74,Female,F,58.0,547715.0,10.6
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,65-74 years,65-74,Male,M,73.0,472452.0,15.5
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,75-84 years,75-84,Female,F,69.0,399793.0,17.3
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,75-84 years,75-84,Male,M,52.0,277606.0,18.7
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,85+ years,85+,Female,F,22.0,219201.0,10
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,85+ years,85+,Male,M,17.0,98758.0,Unreliable
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Extrapyramidal and movement disorders,G20-G25,55-64 years,55-64,Female,F,10.0,922446.0,Unreliable
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Extrapyramidal and movement disorders,G20-G25,55-64 years,55-64,Male,M,15.0,862125.0,Unreliable
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Extrapyramidal and movement disorders,G20-G25,65-74 years,65-74,Female,F,39.0,547715.0,7.1
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Extrapyramidal and movement disorders,G20-G25,65-74 years,65-74,Male,M,65.0,472452.0,13.8
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Extrapyramidal and movement disorders,G20-G25,75-84 years,75-84,Female,F,183.0,399793.0,45.8
2009.0,2009.0,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Extrapyramidal and movement disorders,G20-G25,75-84 years,75-84,Male,M,264.0,277606.0,95.1
