Year,Year Code,HHS Region,HHS Region Code,ICD Sub-Chapter,ICD Sub-Chapter Code,Notes,Ten-Year Age Groups,Ten-Year Age Groups Code,Gender,Gender Code,Deaths,Population,Crude Rate
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Viral hepatitis,B15-B19,,65-74 years,65-74,Male,M,25,575486,4.3
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Viral hepatitis,B15-B19,,75-84 years,75-84,Female,F,15,384653,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Viral hepatitis,B15-B19,,75-84 years,75-84,Male,M,11,279671,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Human immunodeficiency virus [HIV] disease,B20-B24,,35-44 years,35-44,Male,M,15,887298,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Human immunodeficiency virus [HIV] disease,B20-B24,,45-54 years,45-54,Female,F,23,1138597,2
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Human immunodeficiency virus [HIV] disease,B20-B24,,45-54 years,45-54,Male,M,51,1083560,4.7
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Human immunodeficiency virus [HIV] disease,B20-B24,,55-64 years,55-64,Female,F,21,1021812,2.1
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Human immunodeficiency virus [HIV] disease,B20-B24,,55-64 years,55-64,Male,M,55,955289,5.8
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Human immunodeficiency virus [HIV] disease,B20-B24,,65-74 years,65-74,Male,M,13,575486,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other viral diseases,B25-B34,,85+ years,85+,Female,F,14,233574,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Sequelae of infectious and parasitic diseases,B90-B94,,75-84 years,75-84,Female,F,10,384653,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,5-14 years,14-May,Female,F,17,839506,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,5-14 years,14-May,Male,M,14,877739,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,15-24 years,15-24,Female,F,18,993687,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,15-24 years,15-24,Male,M,31,1024910,3
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,25-34 years,25-34,Female,F,73,932144,7.8
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,25-34 years,25-34,Male,M,64,929591,6.9
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,35-44 years,35-44,Female,F,283,922863,30.7
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,35-44 years,35-44,Male,M,229,887298,25.8
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,45-54 years,45-54,Female,F,1052,1138597,92.4
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,45-54 years,45-54,Male,M,1016,1083560,93.8
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,55-64 years,55-64,Female,F,2303,1021812,225.4
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,55-64 years,55-64,Male,M,2878,955289,301.3
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,65-74 years,65-74,Female,F,3419,652705,523.8
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,65-74 years,65-74,Male,M,3808,575486,661.7
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,75-84 years,75-84,Female,F,3731,384653,970
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,75-84 years,75-84,Male,M,3969,279671,1419.2
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,85+ years,85+,Female,F,3288,233574,1407.7
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,85+ years,85+,Male,M,2727,112453,2425
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Benign neoplasms,D10-D36,,75-84 years,75-84,Female,F,12,384653,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Benign neoplasms,D10-D36,,85+ years,85+,Female,F,15,233574,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,,45-54 years,45-54,Female,F,14,1138597,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,,45-54 years,45-54,Male,M,15,1083560,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,,55-64 years,55-64,Female,F,25,1021812,2.4
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,,55-64 years,55-64,Male,M,37,955289,3.9
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,,65-74 years,65-74,Female,F,50,652705,7.7
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,,65-74 years,65-74,Male,M,77,575486,13.4
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,,75-84 years,75-84,Female,F,102,384653,26.5
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,,75-84 years,75-84,Male,M,121,279671,43.3
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,,85+ years,85+,Female,F,143,233574,61.2
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,,85+ years,85+,Male,M,147,112453,130.7
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Aplastic and other anaemias,D60-D64,,65-74 years,65-74,Female,F,10,652705,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Aplastic and other anaemias,D60-D64,,75-84 years,75-84,Female,F,36,384653,9.4
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Aplastic and other anaemias,D60-D64,,75-84 years,75-84,Male,M,24,279671,8.6
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Aplastic and other anaemias,D60-D64,,85+ years,85+,Female,F,62,233574,26.5
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Aplastic and other anaemias,D60-D64,,85+ years,85+,Male,M,44,112453,39.1
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,,55-64 years,55-64,Male,M,12,955289,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,,75-84 years,75-84,Female,F,18,384653,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,,75-84 years,75-84,Male,M,18,279671,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,,85+ years,85+,Female,F,26,233574,11.1
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,,85+ years,85+,Male,M,17,112453,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other diseases of blood and blood-forming organs,D70-D76,,75-84 years,75-84,Female,F,11,384653,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Certain disorders involving the immune mechanism,D80-D89,,75-84 years,75-84,Female,F,11,384653,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Disorders of thyroid gland,E00-E07,,75-84 years,75-84,Female,F,15,384653,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Disorders of thyroid gland,E00-E07,,85+ years,85+,Female,F,56,233574,24
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,25-34 years,25-34,Male,M,10,929591,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,35-44 years,35-44,Female,F,15,922863,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,35-44 years,35-44,Male,M,31,887298,3.5
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,45-54 years,45-54,Female,F,68,1138597,6
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,45-54 years,45-54,Male,M,121,1083560,11.2
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,55-64 years,55-64,Female,F,157,1021812,15.4
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,55-64 years,55-64,Male,M,294,955289,30.8
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,65-74 years,65-74,Female,F,242,652705,37.1
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,65-74 years,65-74,Male,M,353,575486,61.3
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,75-84 years,75-84,Female,F,369,384653,95.9
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,75-84 years,75-84,Male,M,416,279671,148.7
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,85+ years,85+,Female,F,464,233574,198.7
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,85+ years,85+,Male,M,333,112453,296.1
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Disorders of other endocrine glands,E20-E34,,85+ years,85+,Female,F,15,233574,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malnutrition,E40-E46,,65-74 years,65-74,Female,F,10,652705,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malnutrition,E40-E46,,75-84 years,75-84,Female,F,13,384653,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malnutrition,E40-E46,,75-84 years,75-84,Male,M,14,279671,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malnutrition,E40-E46,,85+ years,85+,Female,F,36,233574,15.4
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malnutrition,E40-E46,,85+ years,85+,Male,M,22,112453,19.6
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,,25-34 years,25-34,Female,F,10,932144,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,,35-44 years,35-44,Female,F,13,922863,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,,35-44 years,35-44,Male,M,15,887298,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,,45-54 years,45-54,Female,F,28,1138597,2.5
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,,45-54 years,45-54,Male,M,44,1083560,4.1
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,,55-64 years,55-64,Female,F,31,1021812,3
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,,55-64 years,55-64,Male,M,35,955289,3.7
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,,65-74 years,65-74,Female,F,32,652705,4.9
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,,65-74 years,65-74,Male,M,27,575486,4.7
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,,75-84 years,75-84,Female,F,15,384653,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,,75-84 years,75-84,Male,M,11,279671,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,,45-54 years,45-54,Female,F,16,1138597,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,,45-54 years,45-54,Male,M,37,1083560,3.4
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,,55-64 years,55-64,Female,F,28,1021812,2.7
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,,55-64 years,55-64,Male,M,74,955289,7.7
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,,65-74 years,65-74,Female,F,62,652705,9.5
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,,65-74 years,65-74,Male,M,124,575486,21.5
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,,75-84 years,75-84,Female,F,141,384653,36.7
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,,75-84 years,75-84,Male,M,151,279671,54
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,,85+ years,85+,Female,F,256,233574,109.6
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,,85+ years,85+,Male,M,155,112453,137.8
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,,55-64 years,55-64,Female,F,39,1021812,3.8
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,,55-64 years,55-64,Male,M,39,955289,4.1
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,,65-74 years,65-74,Female,F,210,652705,32.2
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,,65-74 years,65-74,Male,M,212,575486,36.8
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,,75-84 years,75-84,Female,F,1276,384653,331.7
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,,75-84 years,75-84,Male,M,865,279671,309.3
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,,85+ years,85+,Female,F,5050,233574,2162.1
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,,85+ years,85+,Male,M,1912,112453,1700.3
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,,25-34 years,25-34,Female,F,14,932144,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,,25-34 years,25-34,Male,M,34,929591,3.7
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,,35-44 years,35-44,Female,F,27,922863,2.9
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,,35-44 years,35-44,Male,M,49,887298,5.5
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,,45-54 years,45-54,Female,F,56,1138597,4.9
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,,45-54 years,45-54,Male,M,150,1083560,13.8
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,,55-64 years,55-64,Female,F,55,1021812,5.4
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,,55-64 years,55-64,Male,M,154,955289,16.1
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,,65-74 years,65-74,Female,F,13,652705,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,,65-74 years,65-74,Male,M,55,575486,9.6
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,,75-84 years,75-84,Male,M,16,279671,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mood [affective] disorders,F30-F39,,75-84 years,75-84,Female,F,11,384653,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mood [affective] disorders,F30-F39,,85+ years,85+,Female,F,25,233574,10.7
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,,35-44 years,35-44,Male,M,10,887298,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,,45-54 years,45-54,Female,F,20,1138597,1.8
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,,45-54 years,45-54,Male,M,43,1083560,4
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,,55-64 years,55-64,Female,F,48,1021812,4.7
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,,55-64 years,55-64,Male,M,46,955289,4.8
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,,65-74 years,65-74,Female,F,71,652705,10.9
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,,65-74 years,65-74,Male,M,68,575486,11.8
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,,75-84 years,75-84,Female,F,51,384653,13.3
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,,75-84 years,75-84,Male,M,61,279671,21.8
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,,85+ years,85+,Female,F,24,233574,10.3
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,,85+ years,85+,Male,M,20,112453,17.8
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Extrapyramidal and movement disorders,G20-G25,,55-64 years,55-64,Female,F,10,1021812,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Extrapyramidal and movement disorders,G20-G25,,55-64 years,55-64,Male,M,16,955289,Unreliable
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Extrapyramidal and movement disorders,G20-G25,,65-74 years,65-74,Female,F,59,652705,9
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Extrapyramidal and movement disorders,G20-G25,,65-74 years,65-74,Male,M,90,575486,15.6
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Extrapyramidal and movement disorders,G20-G25,,75-84 years,75-84,Female,F,185,384653,48.1
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Extrapyramidal and movement disorders,G20-G25,,75-84 years,75-84,Male,M,340,279671,121.6
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Extrapyramidal and movement disorders,G20-G25,,85+ years,85+,Female,F,291,233574,124.6
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Extrapyramidal and movement disorders,G20-G25,,85+ years,85+,Male,M,306,112453,272.1
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other degenerative diseases of the nervous system,G30-G31,,55-64 years,55-64,Female,F,46,1021812,4.5
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other degenerative diseases of the nervous system,G30-G31,,55-64 years,55-64,Male,M,36,955289,3.8
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other degenerative diseases of the nervous system,G30-G31,,65-74 years,65-74,Female,F,128,652705,19.6
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other degenerative diseases of the nervous system,G30-G31,,65-74 years,65-74,Male,M,101,575486,17.6
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other degenerative diseases of the nervous system,G30-G31,,75-84 years,75-84,Female,F,680,384653,176.8
2013,2013,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other degenerative diseases of the nervous system,G30-G31,,75-84 years,75-84,Male,M,398,279671,142.3
