Year,Year Code,HHS Region,HHS Region Code,ICD Sub-Chapter,ICD Sub-Chapter Code,Notes,Ten-Year Age Groups,Ten-Year Age Groups Code,Gender,Gender Code,Deaths,Population,Crude Rate
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Viral hepatitis,B15-B19,,55-64 years,55-64,Male,M,92,925277,9.9
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Viral hepatitis,B15-B19,,65-74 years,65-74,Female,F,10,579185,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Viral hepatitis,B15-B19,,65-74 years,65-74,Male,M,11,504147,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Human immunodeficiency virus [HIV] disease,B20-B24,,35-44 years,35-44,Female,F,23,960732,2.4
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Human immunodeficiency virus [HIV] disease,B20-B24,,35-44 years,35-44,Male,M,18,919662,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Human immunodeficiency virus [HIV] disease,B20-B24,,45-54 years,45-54,Female,F,24,1166489,2.1
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Human immunodeficiency virus [HIV] disease,B20-B24,,45-54 years,45-54,Male,M,61,1113834,5.5
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Human immunodeficiency virus [HIV] disease,B20-B24,,55-64 years,55-64,Female,F,20,989633,2
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Human immunodeficiency virus [HIV] disease,B20-B24,,55-64 years,55-64,Male,M,39,925277,4.2
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Human immunodeficiency virus [HIV] disease,B20-B24,,65-74 years,65-74,Male,M,14,504147,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other infectious diseases,B99-B99,,85+ years,85+,Female,F,10,227481,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,5-14 years,14-May,Female,F,18,852243,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,5-14 years,14-May,Male,M,19,892374,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,15-24 years,15-24,Female,F,24,990631,2.4
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,15-24 years,15-24,Male,M,37,1021168,3.6
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,25-34 years,25-34,Female,F,67,898924,7.5
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,25-34 years,25-34,Male,M,75,889881,8.4
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,35-44 years,35-44,Female,F,281,960732,29.2
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,35-44 years,35-44,Male,M,231,919662,25.1
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,45-54 years,45-54,Female,F,1074,1166489,92.1
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,45-54 years,45-54,Male,M,1082,1113834,97.1
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,55-64 years,55-64,Female,F,2356,989633,238.1
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,55-64 years,55-64,Male,M,2857,925277,308.8
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,65-74 years,65-74,Female,F,3144,579185,542.8
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,65-74 years,65-74,Male,M,3710,504147,735.9
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,75-84 years,75-84,Female,F,3982,390679,1019.3
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,75-84 years,75-84,Male,M,4339,278616,1557.3
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,85+ years,85+,Female,F,3264,227481,1434.8
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,85+ years,85+,Male,M,2614,106099,2463.7
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Benign neoplasms,D10-D36,,75-84 years,75-84,Female,F,10,390679,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Benign neoplasms,D10-D36,,85+ years,85+,Female,F,18,227481,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Benign neoplasms,D10-D36,,85+ years,85+,Male,M,16,106099,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,,45-54 years,45-54,Female,F,17,1166489,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,,45-54 years,45-54,Male,M,15,1113834,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,,55-64 years,55-64,Female,F,28,989633,2.8
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,,55-64 years,55-64,Male,M,28,925277,3
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,,65-74 years,65-74,Female,F,43,579185,7.4
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,,65-74 years,65-74,Male,M,82,504147,16.3
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,,75-84 years,75-84,Female,F,111,390679,28.4
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,,75-84 years,75-84,Male,M,127,278616,45.6
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,,85+ years,85+,Female,F,169,227481,74.3
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,,85+ years,85+,Male,M,136,106099,128.2
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Aplastic and other anaemias,D60-D64,,65-74 years,65-74,Male,M,12,504147,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Aplastic and other anaemias,D60-D64,,75-84 years,75-84,Female,F,28,390679,7.2
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Aplastic and other anaemias,D60-D64,,75-84 years,75-84,Male,M,21,278616,7.5
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Aplastic and other anaemias,D60-D64,,85+ years,85+,Female,F,92,227481,40.4
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Aplastic and other anaemias,D60-D64,,85+ years,85+,Male,M,34,106099,32
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,,65-74 years,65-74,Female,F,12,579185,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,,65-74 years,65-74,Male,M,14,504147,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,,75-84 years,75-84,Female,F,33,390679,8.4
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,,75-84 years,75-84,Male,M,24,278616,8.6
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,,85+ years,85+,Female,F,27,227481,11.9
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,,85+ years,85+,Male,M,11,106099,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Certain disorders involving the immune mechanism,D80-D89,,75-84 years,75-84,Female,F,12,390679,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Disorders of thyroid gland,E00-E07,,85+ years,85+,Female,F,47,227481,20.7
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,25-34 years,25-34,Female,F,10,898924,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,25-34 years,25-34,Male,M,13,889881,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,35-44 years,35-44,Female,F,16,960732,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,35-44 years,35-44,Male,M,32,919662,3.5
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,45-54 years,45-54,Female,F,66,1166489,5.7
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,45-54 years,45-54,Male,M,128,1113834,11.5
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,55-64 years,55-64,Female,F,143,989633,14.4
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,55-64 years,55-64,Male,M,269,925277,29.1
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,65-74 years,65-74,Female,F,257,579185,44.4
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,65-74 years,65-74,Male,M,337,504147,66.8
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,75-84 years,75-84,Female,F,377,390679,96.5
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,75-84 years,75-84,Male,M,363,278616,130.3
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,85+ years,85+,Female,F,486,227481,213.6
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,85+ years,85+,Male,M,311,106099,293.1
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Disorders of other endocrine glands,E20-E34,,85+ years,85+,Female,F,11,227481,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malnutrition,E40-E46,,75-84 years,75-84,Female,F,21,390679,5.4
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malnutrition,E40-E46,,75-84 years,75-84,Male,M,16,278616,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malnutrition,E40-E46,,85+ years,85+,Female,F,37,227481,16.3
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malnutrition,E40-E46,,85+ years,85+,Male,M,17,106099,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,,25-34 years,25-34,Male,M,14,889881,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,,35-44 years,35-44,Female,F,14,960732,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,,35-44 years,35-44,Male,M,15,919662,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,,45-54 years,45-54,Female,F,23,1166489,2
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,,45-54 years,45-54,Male,M,32,1113834,2.9
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,,55-64 years,55-64,Female,F,31,989633,3.1
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,,55-64 years,55-64,Male,M,32,925277,3.5
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,,65-74 years,65-74,Female,F,30,579185,5.2
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,,65-74 years,65-74,Male,M,23,504147,4.6
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,,75-84 years,75-84,Female,F,14,390679,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,,75-84 years,75-84,Male,M,10,278616,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,,15-24 years,15-24,Female,F,11,990631,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,,15-24 years,15-24,Male,M,10,1021168,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,,35-44 years,35-44,Female,F,11,960732,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,,45-54 years,45-54,Female,F,14,1166489,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,,45-54 years,45-54,Male,M,34,1113834,3.1
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,,55-64 years,55-64,Female,F,37,989633,3.7
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,,55-64 years,55-64,Male,M,80,925277,8.6
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,,65-74 years,65-74,Female,F,54,579185,9.3
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,,65-74 years,65-74,Male,M,95,504147,18.8
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,,75-84 years,75-84,Female,F,131,390679,33.5
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,,75-84 years,75-84,Male,M,137,278616,49.2
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,,85+ years,85+,Female,F,247,227481,108.6
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,,85+ years,85+,Male,M,132,106099,124.4
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,,55-64 years,55-64,Female,F,38,989633,3.8
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,,55-64 years,55-64,Male,M,37,925277,4
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,,65-74 years,65-74,Female,F,208,579185,35.9
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,,65-74 years,65-74,Male,M,172,504147,34.1
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,,75-84 years,75-84,Female,F,1233,390679,315.6
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,,75-84 years,75-84,Male,M,808,278616,290
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,,85+ years,85+,Female,F,4517,227481,1985.7
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,,85+ years,85+,Male,M,1660,106099,1564.6
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,,25-34 years,25-34,Female,F,12,898924,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,,25-34 years,25-34,Male,M,35,889881,3.9
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,,35-44 years,35-44,Female,F,29,960732,3
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,,35-44 years,35-44,Male,M,48,919662,5.2
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,,45-54 years,45-54,Female,F,57,1166489,4.9
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,,45-54 years,45-54,Male,M,139,1113834,12.5
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,,55-64 years,55-64,Female,F,34,989633,3.4
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,,55-64 years,55-64,Male,M,108,925277,11.7
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,,65-74 years,65-74,Female,F,14,579185,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,,65-74 years,65-74,Male,M,45,504147,8.9
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,,75-84 years,75-84,Male,M,16,278616,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mood [affective] disorders,F30-F39,,85+ years,85+,Female,F,16,227481,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Behavioural syndromes associated with physiological disturbances and physical factors,F50-F59,,85+ years,85+,Female,F,10,227481,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,,45-54 years,45-54,Female,F,16,1166489,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,,45-54 years,45-54,Male,M,28,1113834,2.5
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,,55-64 years,55-64,Female,F,39,989633,3.9
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,,55-64 years,55-64,Male,M,48,925277,5.2
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,,65-74 years,65-74,Female,F,61,579185,10.5
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,,65-74 years,65-74,Male,M,69,504147,13.7
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,,75-84 years,75-84,Female,F,67,390679,17.1
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,,75-84 years,75-84,Male,M,63,278616,22.6
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,,85+ years,85+,Female,F,18,227481,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,,85+ years,85+,Male,M,13,106099,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Extrapyramidal and movement disorders,G20-G25,,55-64 years,55-64,Male,M,13,925277,Unreliable
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Extrapyramidal and movement disorders,G20-G25,,65-74 years,65-74,Female,F,39,579185,6.7
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Extrapyramidal and movement disorders,G20-G25,,65-74 years,65-74,Male,M,90,504147,17.9
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Extrapyramidal and movement disorders,G20-G25,,75-84 years,75-84,Female,F,196,390679,50.2
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Extrapyramidal and movement disorders,G20-G25,,75-84 years,75-84,Male,M,340,278616,122
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Extrapyramidal and movement disorders,G20-G25,,85+ years,85+,Female,F,243,227481,106.8
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Extrapyramidal and movement disorders,G20-G25,,85+ years,85+,Male,M,271,106099,255.4
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other degenerative diseases of the nervous system,G30-G31,,55-64 years,55-64,Female,F,37,989633,3.7
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other degenerative diseases of the nervous system,G30-G31,,55-64 years,55-64,Male,M,31,925277,3.4
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other degenerative diseases of the nervous system,G30-G31,,65-74 years,65-74,Female,F,113,579185,19.5
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other degenerative diseases of the nervous system,G30-G31,,65-74 years,65-74,Male,M,101,504147,20
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other degenerative diseases of the nervous system,G30-G31,,75-84 years,75-84,Female,F,654,390679,167.4
2011,2011,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other degenerative diseases of the nervous system,G30-G31,,75-84 years,75-84,Male,M,451,278616,161.9
