Year,Year Code,HHS Region,HHS Region Code,ICD Sub-Chapter,ICD Sub-Chapter Code,Notes,Ten-Year Age Groups,Ten-Year Age Groups Code,Gender,Gender Code,Deaths,Population,Crude Rate
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Viral hepatitis,B15-B19,,75-84 years,75-84,Female,F,10,399793,Unreliable
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Human immunodeficiency virus [HIV] disease,B20-B24,,35-44 years,35-44,Female,F,18,1013392,Unreliable
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Human immunodeficiency virus [HIV] disease,B20-B24,,35-44 years,35-44,Male,M,39,969741,4
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Human immunodeficiency virus [HIV] disease,B20-B24,,45-54 years,45-54,Female,F,39,1171422,3.3
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Human immunodeficiency virus [HIV] disease,B20-B24,,45-54 years,45-54,Male,M,92,1118805,8.2
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Human immunodeficiency virus [HIV] disease,B20-B24,,55-64 years,55-64,Female,F,12,922446,Unreliable
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Human immunodeficiency virus [HIV] disease,B20-B24,,55-64 years,55-64,Male,M,50,862125,5.8
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Human immunodeficiency virus [HIV] disease,B20-B24,,65-74 years,65-74,Male,M,12,472452,Unreliable
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other infectious diseases,B99-B99,,85+ years,85+,Female,F,10,219201,Unreliable
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,5-14 years,14-May,Female,F,14,866679,Unreliable
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,5-14 years,14-May,Male,M,25,907611,2.8
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,15-24 years,15-24,Female,F,17,994074,Unreliable
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,15-24 years,15-24,Male,M,34,1024678,3.3
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,25-34 years,25-34,Female,F,75,875455,8.6
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,25-34 years,25-34,Male,M,81,859677,9.4
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,35-44 years,35-44,Female,F,327,1013392,32.3
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,35-44 years,35-44,Male,M,244,969741,25.2
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,45-54 years,45-54,Female,F,1225,1171422,104.6
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,45-54 years,45-54,Male,M,1086,1118805,97.1
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,55-64 years,55-64,Female,F,2329,922446,252.5
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,55-64 years,55-64,Male,M,2687,862125,311.7
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,65-74 years,65-74,Female,F,3153,547715,575.7
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,65-74 years,65-74,Male,M,3636,472452,769.6
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,75-84 years,75-84,Female,F,4231,399793,1058.3
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,75-84 years,75-84,Male,M,4351,277606,1567.3
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,85+ years,85+,Female,F,3027,219201,1380.9
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malignant neoplasms,C00-C97,,85+ years,85+,Male,M,2545,98758,2577
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Benign neoplasms,D10-D36,,75-84 years,75-84,Female,F,10,399793,Unreliable
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Benign neoplasms,D10-D36,,85+ years,85+,Female,F,14,219201,Unreliable
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,,45-54 years,45-54,Female,F,19,1171422,Unreliable
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,,45-54 years,45-54,Male,M,13,1118805,Unreliable
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,,55-64 years,55-64,Female,F,22,922446,2.4
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,,55-64 years,55-64,Male,M,49,862125,5.7
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,,65-74 years,65-74,Female,F,46,547715,8.4
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,,65-74 years,65-74,Male,M,70,472452,14.8
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,,75-84 years,75-84,Female,F,122,399793,30.5
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,,75-84 years,75-84,Male,M,118,277606,42.5
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,,85+ years,85+,Female,F,151,219201,68.9
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Neoplasms of uncertain or unknown behaviour,D37-D48,,85+ years,85+,Male,M,128,98758,129.6
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Aplastic and other anaemias,D60-D64,,65-74 years,65-74,Male,M,12,472452,Unreliable
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Aplastic and other anaemias,D60-D64,,75-84 years,75-84,Female,F,25,399793,6.3
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Aplastic and other anaemias,D60-D64,,75-84 years,75-84,Male,M,16,277606,Unreliable
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Aplastic and other anaemias,D60-D64,,85+ years,85+,Female,F,77,219201,35.1
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Aplastic and other anaemias,D60-D64,,85+ years,85+,Male,M,39,98758,39.5
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,,65-74 years,65-74,Male,M,18,472452,Unreliable
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,,75-84 years,75-84,Female,F,17,399793,Unreliable
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,,75-84 years,75-84,Male,M,24,277606,8.6
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,,85+ years,85+,Female,F,23,219201,10.5
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Coagulation defects, purpura and other haemorrhagic conditions",D65-D69,,85+ years,85+,Male,M,11,98758,Unreliable
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Certain disorders involving the immune mechanism,D80-D89,,55-64 years,55-64,Female,F,13,922446,Unreliable
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Disorders of thyroid gland,E00-E07,,75-84 years,75-84,Female,F,17,399793,Unreliable
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Disorders of thyroid gland,E00-E07,,85+ years,85+,Female,F,22,219201,10
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Disorders of thyroid gland,E00-E07,,85+ years,85+,Male,M,11,98758,Unreliable
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,25-34 years,25-34,Male,M,10,859677,Unreliable
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,35-44 years,35-44,Female,F,23,1013392,2.3
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,35-44 years,35-44,Male,M,34,969741,3.5
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,45-54 years,45-54,Female,F,60,1171422,5.1
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,45-54 years,45-54,Male,M,127,1118805,11.4
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,55-64 years,55-64,Female,F,152,922446,16.5
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,55-64 years,55-64,Male,M,250,862125,29
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,65-74 years,65-74,Female,F,237,547715,43.3
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,65-74 years,65-74,Male,M,302,472452,63.9
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,75-84 years,75-84,Female,F,352,399793,88
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,75-84 years,75-84,Male,M,358,277606,129
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,85+ years,85+,Female,F,440,219201,200.7
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Diabetes mellitus,E10-E14,,85+ years,85+,Male,M,259,98758,262.3
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malnutrition,E40-E46,,75-84 years,75-84,Female,F,27,399793,6.8
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malnutrition,E40-E46,,75-84 years,75-84,Male,M,15,277606,Unreliable
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malnutrition,E40-E46,,85+ years,85+,Female,F,32,219201,14.6
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Malnutrition,E40-E46,,85+ years,85+,Male,M,21,98758,21.3
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,,35-44 years,35-44,Female,F,14,1013392,Unreliable
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,,35-44 years,35-44,Male,M,14,969741,Unreliable
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,,45-54 years,45-54,Female,F,16,1171422,Unreliable
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,,45-54 years,45-54,Male,M,27,1118805,2.4
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,,55-64 years,55-64,Female,F,33,922446,3.6
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,,55-64 years,55-64,Male,M,40,862125,4.6
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,,65-74 years,65-74,Female,F,24,547715,4.4
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,,65-74 years,65-74,Male,M,24,472452,5.1
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Obesity and other hyperalimentation,E65-E68,,75-84 years,75-84,Female,F,18,399793,Unreliable
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,,35-44 years,35-44,Male,M,14,969741,Unreliable
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,,45-54 years,45-54,Female,F,18,1171422,Unreliable
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,,45-54 years,45-54,Male,M,25,1118805,2.2
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,,55-64 years,55-64,Female,F,27,922446,2.9
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,,55-64 years,55-64,Male,M,72,862125,8.4
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,,65-74 years,65-74,Female,F,54,547715,9.9
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,,65-74 years,65-74,Male,M,85,472452,18
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,,75-84 years,75-84,Female,F,113,399793,28.3
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,,75-84 years,75-84,Male,M,134,277606,48.3
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,,85+ years,85+,Female,F,234,219201,106.8
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Metabolic disorders,E70-E88,,85+ years,85+,Male,M,130,98758,131.6
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,,55-64 years,55-64,Female,F,27,922446,2.9
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,,55-64 years,55-64,Male,M,42,862125,4.9
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,,65-74 years,65-74,Female,F,131,547715,23.9
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,,65-74 years,65-74,Male,M,136,472452,28.8
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,,75-84 years,75-84,Female,F,987,399793,246.9
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,,75-84 years,75-84,Male,M,669,277606,241
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,,85+ years,85+,Female,F,3531,219201,1610.9
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,"Organic, including symptomatic, mental disorders",F01-F09,,85+ years,85+,Male,M,1170,98758,1184.7
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,,25-34 years,25-34,Female,F,11,875455,Unreliable
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,,25-34 years,25-34,Male,M,27,859677,3.1
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,,35-44 years,35-44,Female,F,15,1013392,Unreliable
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,,35-44 years,35-44,Male,M,51,969741,5.3
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,,45-54 years,45-54,Female,F,42,1171422,3.6
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,,45-54 years,45-54,Male,M,95,1118805,8.5
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,,55-64 years,55-64,Female,F,29,922446,3.1
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,,55-64 years,55-64,Male,M,68,862125,7.9
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,,65-74 years,65-74,Female,F,13,547715,Unreliable
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,,65-74 years,65-74,Male,M,23,472452,4.9
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mental and behavioural disorders due to psychoactive substance use,F10-F19,,75-84 years,75-84,Male,M,14,277606,Unreliable
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mood [affective] disorders,F30-F39,,75-84 years,75-84,Female,F,10,399793,Unreliable
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Mood [affective] disorders,F30-F39,,85+ years,85+,Female,F,18,219201,Unreliable
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,,45-54 years,45-54,Female,F,24,1171422,2
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,,45-54 years,45-54,Male,M,25,1118805,2.2
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,,55-64 years,55-64,Female,F,43,922446,4.7
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,,55-64 years,55-64,Male,M,48,862125,5.6
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,,65-74 years,65-74,Female,F,58,547715,10.6
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,,65-74 years,65-74,Male,M,73,472452,15.5
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,,75-84 years,75-84,Female,F,69,399793,17.3
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,,75-84 years,75-84,Male,M,52,277606,18.7
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,,85+ years,85+,Female,F,22,219201,10
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Systemic atrophies primarily affecting the central nervous system,G10-G14,,85+ years,85+,Male,M,17,98758,Unreliable
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Extrapyramidal and movement disorders,G20-G25,,55-64 years,55-64,Female,F,10,922446,Unreliable
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Extrapyramidal and movement disorders,G20-G25,,55-64 years,55-64,Male,M,15,862125,Unreliable
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Extrapyramidal and movement disorders,G20-G25,,65-74 years,65-74,Female,F,39,547715,7.1
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Extrapyramidal and movement disorders,G20-G25,,65-74 years,65-74,Male,M,65,472452,13.8
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Extrapyramidal and movement disorders,G20-G25,,75-84 years,75-84,Female,F,183,399793,45.8
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Extrapyramidal and movement disorders,G20-G25,,75-84 years,75-84,Male,M,264,277606,95.1
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Extrapyramidal and movement disorders,G20-G25,,85+ years,85+,Female,F,232,219201,105.8
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Extrapyramidal and movement disorders,G20-G25,,85+ years,85+,Male,M,257,98758,260.2
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other degenerative diseases of the nervous system,G30-G31,,45-54 years,45-54,Male,M,10,1118805,Unreliable
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other degenerative diseases of the nervous system,G30-G31,,55-64 years,55-64,Female,F,26,922446,2.8
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other degenerative diseases of the nervous system,G30-G31,,55-64 years,55-64,Male,M,29,862125,3.4
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other degenerative diseases of the nervous system,G30-G31,,65-74 years,65-74,Female,F,87,547715,15.9
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other degenerative diseases of the nervous system,G30-G31,,65-74 years,65-74,Male,M,91,472452,19.3
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other degenerative diseases of the nervous system,G30-G31,,75-84 years,75-84,Female,F,717,399793,179.3
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other degenerative diseases of the nervous system,G30-G31,,75-84 years,75-84,Male,M,403,277606,145.2
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other degenerative diseases of the nervous system,G30-G31,,85+ years,85+,Female,F,1983,219201,904.6
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Other degenerative diseases of the nervous system,G30-G31,,85+ years,85+,Male,M,654,98758,662.2
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Demyelinating diseases of the central nervous system,G35-G37,,45-54 years,45-54,Female,F,22,1171422,1.9
2009,2009,"HHS Region #1  CT, ME, MA, NH, RI, VT",HHS1,Demyelinating diseases of the central nervous system,G35-G37,,45-54 years,45-54,Male,M,14,1118805,Unreliable
